composition,critical_temperature_tc
Pr1Ni1As1H0.06O0.94,1.6
Eu0.16M1Zr1N1Cl1,12.7
Yb0.31M1Zr1N1Cl1,12.5
Eu0.08M1Hf1N1Cl1,24.3
Eu0.13M1Hf1N1Cl1,24.1
Yb0.11M1Hf1N1Cl1,23.0
Eu0.13M1Hf1N1Cl1,25.8
Eu0.13M1Hf1N1Cl1,25.6
Ba0.33Hf1N1Cl1,20.2
Sr0.33Hf1N1Cl1,20.3
Ca0.4M1Hf1N1Cl1,22.4
Ca0.29M1Hf1N1Cl1,22.7
Ca0.24M1Hf1N1Cl1,22.8
Ca0.11M1Hf1N1Cl1,23.3
Sr0.09M1Hf1N1Cl1,24.1
Sr0.24M1Hf1N1Cl1,24.1
Ba0.1M1Hf1N1Cl1,24.5
Ba0.1M1Hf1N1Cl1,25.7
Ca0.11M1Hf1N1Cl1,26.0
Sr0.24M1Hf1N1Cl1,25.6
Ca0.11M1Hf1N1Cl1,25.6
Sr0.24M1Hf1N1Cl1,25.1
K0.21Ti1N1Br1,17.2
Na0.23Ti1N1Br1,15.2
Rb0.22Ti1N1Br1,16.3
Li0.37M1Ti1N1Br1,7.5
Na0.23M1Ti1N1Br1,11.0
Na0.23M1Ti1N1Br1,8.6
K0.46Ti1N1Br1,16.3
Zr2Ru3Si4,5.7
Ca2In1N1,0.6
Eu1Fe1.72Ir0.28As2,21.9
Th0.93Zr0.07B12,5.5
Ca1Si3,4.25
Si3Y1,4.63
Lu1Si3,6.78
Zn0.04Zr1N1Cl1,15.0
Zn0.035Zr1N1Br1,14.0
Mg4Ni6B2,4.0
Mg1Al1Si1,6.0
Ca1Al1Si1,2.6
Ba0.82K0.18Bi0.53Pb0.47,22.8
Au64Ge22Yb14,0.68
Au63.5Ge20.5Yb16,0.36
Ce0.2Nd0.8F0.3Bi1S2O0.7,2.35
Nd1F0.3Bi1S2O0.7,3.52
Ce0.6Nd0.4F0.5Bi1S2O0.5,2.98
Ce0.2Nd0.8F0.5Bi1S2O0.5,4.46
Nd1F0.5Bi1S2O0.5,4.78
Ce1F0.7Bi1S2O0.7,2.68
Ce0.6Nd0.4F0.7Bi1S2O0.7,3.25
Ce0.2Nd0.8F0.7Bi1S2O0.7,4.29
Nd1F0.7Bi1S2O0.7,4.78
Nd0.8Sm0.2F0.3Bi1S2O0.7,4.9
Nd0.6Sm0.4F0.3Bi1S2O0.7,5.21
Nd0.2Sm0.8F0.3Bi1S2O0.7,5.58
Nd0.8Sm0.2F0.3Bi1S2O0.5,5.1
Nd0.8Sm0.2F0.3Bi1S2O0.5,5.3
Nd0.6Sm0.4F0.3Bi1S2O0.5,5.52
Nd0.4Sm0.6F0.3Bi1S2O0.7,4.66
Nd0.8Sm0.2F0.3Bi1S2O0.7,4.59
Ru1Sr2Gd1Cu2Oz,33.1
Ru0.97Re0.03Sr2Gd1Cu2Oz,9.96
Ru0.94Re0.06Sr2Gd1Cu2Oz,9.86
K1Fe2As2,3.075
K1Fe1.932Co0.068As2,1.845
B6Y1,7.5
B6Y1,5.9
Tl1Ni2Se2,3.7
Ca10Ir4Fe10As18,18.7
Li0.8Fe1.2H1Se1,34.0
Eu1Fe2As1.4P0.6,10.0
Mg1Pt1Si1,2.5
Mg1Pt0.5Au0.5Si1,2.9
Li1Fe2Se2,44.0
Na1Fe2Se2,46.0
K1Fe2Se2,40.0
Ca0.5Fe2Se2,40.0
Sr0.8Fe2Se2,38.0
Ba0.8Fe2Se2,39.0
Eu1Fe2Se2,40.0
Yb0.8Fe2Se2,42.0
Fe1Se1,8.5
Ba1Fe1.48Ru0.52As2,21.2
Ba1Fe1.3Ru0.7As2,20.0
Ba1Fe1.58Ru0.42As2,19.2
Sr0.5Ce0.5F1Bi1S2,2.81
Rb2Cr3As3,4.8
La1Si5,11.4
La1Si10,6.7
Sn0.8In0.2Te1,3.1
Sn0.8In0.2Te0.95Se0.05,3.3
Sn0.8In0.2Te0.9Se0.1,3.7
Sn0.8In0.2Te0.85Se0.15,3.9
Sn0.8In0.2Te0.8Se0.2,3.8
Sn0.8In0.2Te0.75Se0.25,3.7
Sn0.8In0.2Te0.7Se0.3,3.5
Cs1Pb0.3Bi3.7Te6,2.9
Cs1Pb1Bi3Te6,2.7
Ba1Ge3,4.0
Ca1Ge3,6.8
Nb0.8Ti0.1Sr2Eu1Cu2.1Oz,28.0
Nb0.7Ti0.1Sr2Eu1Cu2.2Oz,30.0
Nb0.5Ti0.1Sr2Eu1Cu2.4Oz,30.0
La3Co1Ru3Sn13,5.0
La3Co3.5Ru0.5Sn13,2.41
La3Co2Ru2Sn13,4.0
La3Rh2Sn13,3.0
La3Co2Sn13,1.95
La3Ru2Sn13,1.58
Fe1Te0.88S0.12,6.8
Fe1Te0.8Se0.1S0.1,6.6
Fe1Te0.69Se0.25S0.06,11.3
Fe1Te0.65Se0.3S0.05,12.2
Fe1Te0.58Se0.4S0.02,13.1
Fe1Te0.54Se0.45S0.01,13.3
Fe1Te0.5Se0.5,14.3
Mg0.3M1Zr1N1Cl1,15.0
Ce1Co1In5,2.29
Ce1Co1In4.875Zn0.125,2.14
Ce1Co1In4.75Zn0.25,1.82
Ce1Co1In7.65Zn0.35,1.78
La1Fe1As0.7P0.3O1,10.6
La1Fe1As0.6P0.4O1,7.73
La1Fe1As0.6P0.4O1,4.8
Fe1Se0.4Te0.6,13.8
Fe1Se0.3Te0.7,13.7
Fe1Se0.2Te0.8,13.0
Fe1Se0.1Te0.9,11.0
Li1.25M0.64Fe2.05Se2,38.0
La1Bi1Se2F0.5O0.5,3.4
Pr1Ir2Zn20,0.07
Pr0.73La0.27Ir2Zn20,0.093
Pr0.25La0.75Ir2Zn20,0.28
Pr0.96La0.04Ir2Zn20,0.07
La1Ir2Zn20,0.58
Ca0.8La0.2Fe0.978Co0.022As2,37.8
Ca0.8La0.2Fe0.9671Co0.0329As2,36.5
Ca0.8La0.2Fe0.9558Co0.0442As2,35.1
Bi2S2F0.5O0.5,5.1
Bi2S2F0.5O0.5,4.9
Bi2S2F0.1O0.9,2.92
Bi2S2F0.1O0.9,4.43
La1Bi1Se1S1F0.5O0.5,3.6
La1Bi1Se1S1F0.5,5.24
N0.7V1,2.03
N0.8V1,4.54
N1V1,8.32
Eu1Bi1S2F1,8.2
Ce1Fe1As1F0.08O0.92,27.6
Ce1Fe1As1F0.1O0.9,32.8
Ce1Fe1As1F0.16O0.84,40.7
La1Bi1S2F0.5O0.5,2.1
Pr1Bi1S2F0.5O0.5,3.2
Nd1Bi1S2F0.5O0.5,4.2
Ca3Ir4Sn13,7.0
Mg0.16Zr1N1Cl1,15.0
Mg0.3Hf1N1Cl1,25.0
Na0.3M1Fe2Se2,43.0
Ca0.92La0.08Fe8.6Pd4.2As18,13.5
Bi2Rh3.5S2,2.1
La1Pt2Ge2,0.41
La1Pt1.97Ge2.03,0.83
La1Pt1.94Ge2.06,0.95
La1Pt1.9Ge2.1,1.67
La1Pt1.85Ge2.15,1.87
La1Pt1.8Ge2.2,1.95
Sr2Ru1O4,1.5
Rb0.8Fe1.7Se2,32.0
La1Fe1As1H0.42O0.58,20.3
La1Fe1As1H0.41O0.59,19.5
La1Fe1As1H0.4O0.6,23.9
Ba0.59K0.41Fe2As2,36.9
Ce1Bi3.7Pb0.3Te6,2.9
Ce1Bi3.6Pb0.4Te6,3.0
Ce1Bi3.5Pb0.5Te6,3.0
Ce1Bi3.4Pb0.6Te6,3.0
Ce1Bi3.3Pb0.7Te6,2.9
Ce1Bi3.2Pb0.8Te6,2.9
Ce1Bi3.1Pb0.9Te6,2.8
Ce1Bi3Pb1Te6,2.7
La3Ru4Sn13,3.75
La3Ru4Sn13,1.55
U1,1.24
U0.85Mo0.15,2.1
U0.94Mo0.06,0.78
U0.95Pd0.05,0.69
U0.95Pt0.05,0.69
Ta5Ge1B2,3.8
La3Co4Sn13,2.2
La3Co4Sn12.35In0.65,5.1
La3Co4Sn11.7In1.3,4.6
Li0.15Sr2Cu1Br2O2,8.0
Sr2Ru1O4,1.37
La1Fe1P1O1,5.8
La1Fe1P1F0.03O0.97,7.8
La1Fe1P1F0.05O0.95,8.0
La1Fe1P1F0.08O0.92,7.8
La1Fe1P1F0.1O0.9,6.2
La1Fe1As1F0.05O0.95,14.5
La1Fe1As1F0.08O0.92,22.8
La1Fe1As1F0.1O0.9,25.2
La1Fe1As1F0.11O0.89,22.9
La1Fe1As1F0.14O0.86,12.9
Ba1Pd0.3Si1.7,2.9
Ba1Pt0.3Si1.7,2.6
Ba1Cu0.3Si1.7,3.0
Ba1Ag0.3Si1.7,3.2
Ba1Au0.3Si1.7,3.2
Ba1Ag0.2Si1.8,3.2
Ba1Cu0.2Si1.8,3.02
Ba1Pd0.2Si1.8,2.91
Ba1Ag0.4Si1.6,2.79
Ba1Cu0.4Si1.6,2.11
Ba1Pd0.4Si1.6,1.11
Ba1Ag0.5Si1.5,1.21
Ba1Cu0.5Si1.5,2.53
Ba1Pd0.5Si1.5,0.6
Ba1Cu0.6Si1.4,1.74
Eu0.7Na0.3Fe2As2,32.0
B2Mg1,37.0
Mg1B1.98C0.02,37.0
Mg1B1.968C0.032,37.0
Mg1B1.938C0.062,37.0
Sr2V1Fe1As1O3,24.0
Sr2V0.9Mg0.1Fe1As1O3,30.0
K1Ni2S2,0.46
K1Fe2As2,3.4
K1Fe2As2,3.4
La1Fe1As0.6P0.4F0.1O0.9,27.0
La1Fe1As0.2P0.8F0.1O0.9,8.8
La1Fe1P1F0.1O0.9,5.4
La1Fe1As0.6P0.4F0.05O0.95,19.0
La1Fe1As0.4P0.6F0.05O0.95,24.0
La1Fe1P1F0.05O0.95,6.7
La1Fe1P1O1,5.42
La1Fe1As0.1P0.9O1,5.96
La1Fe1As0.15P0.85O1,11.67
La1Fe1As0.2P0.8O1,11.42
La1Fe1As0.25P0.75O1,7.52
La1Fe1As0.7P0.3O1,7.83
La1Fe1As0.8P0.2O1,2.31
La1Fe1P1F0.05O0.95,6.93
La1Fe1As0.2P0.8F0.05O0.95,10.87
La1Fe1As0.4P0.6F0.05O0.95,24.24
La1Fe1As0.5P0.5F0.05O0.95,21.2
La1Fe1As0.6P0.4F0.05O0.95,19.08
La1Fe1As0.7P0.3F0.05O0.95,15.75
La1Fe1As0.75P0.25F0.05O0.95,22.38
La1Fe1As0.8P0.2F0.05O0.95,25.61
La1Fe1As0.9P0.1F0.05O0.95,23.6
La1Fe1As1F0.05O0.95,27.84
La1Fe1As0.4P0.6F0.1O0.9,21.14
La1Fe1As0.6P0.4F0.1O0.9,27.0
K2Cr3As3,6.1
Er1Ni2B2C1,10.0
La1Fe1As1F0.11O0.89,27.0
La1Fe0.9997Mn0.00025As1F0.11O0.89,22.8
La1Fe0.999Mn0.001As1F0.11O0.89,9.84
La0.8Y0.2Fe1As1F0.11O0.89,30.3
La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,29.3
La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,25.7
La0.8Y0.2Fe0.99Mn0.01As1F0.11O0.89,25.3
Sm1Fe0.965Mn0.035As1F0.11O0.89,31.3
Sr0.1Bi2Se3,2.87
Sr0.062Bi2Se3,2.48
Sr0.065Bi2Se3,2.6
Th1Pt3B1,0.75
Bi2Pd1,5.07
Li0.84H1Fe1.14Se1O1,42.0
Sr0.3M1Fe2Se2,36.3
Ce3Pt1In11,0.32
Ba1Fe1.935Ni0.065As2,11.3
Ba1Fe1.925Ni0.075As2,13.7
Ba1Fe1.915Ni0.085As2,18.2
Ba1Fe1.908Ni0.092As2,19.3
Ba1Fe1.904Ni0.096As2,19.9
Ba1Fe1.9Ni0.1As2,20.3
Ba1Fe1.892Ni0.108As2,20.3
Ba1Fe1.88Ni0.12As2,18.6
Ba1Fe1.85Ni0.15As2,14.5
Ba1Fe1.82Ni0.18As2,10.9
Ba1Fe1.8Ni0.2As2,6.4
Ba1Fe1.78Ni0.22As2,3.4
Ca0.85La0.15Fe1As2,35.0
Ca0.81La0.19Fe1As2,34.0
Ba6Nb10O30,1.65
Ba5Sr1Nb10O30,0.96
Ba4Sr2Nb10O30,0.98
Ba6Nb10O30,1.6
Ba0.818Na0.182Fe2As2,6.4
Ba0.779Na0.221Fe2As2,8.0
Ba0.698Na0.302Fe2As2,18.0
Ba0.68Na0.32Fe2As2,23.8
Ba0.64Na0.36Fe2As2,31.0
Ba0.6Na0.4Fe2As2,34.0
Ba0.84K0.16Fe2As2,5.54
Ba0.737K0.263Fe2As2,24.0
Ba0.65K0.35Fe2As2,38.0
Au2Pb1,1.2
Au2Bi1,1.7
Li1Fe1As1,18.0
Ca0.941Pr0.059Fe2As2,28.9
Ca0.875Pr0.125Fe2As2,49.0
Ca0.891La0.109Fe2As2,45.4
Ca0.857La0.143Fe2As2,44.0
Pb1Ta1Se2,3.8
Pb1Ta1Se2,3.9
Ce0.987Yb0.013Co1In5,2.13
Ce0.916Yb0.084Co1In5,1.84
Ce0.837Yb0.163Co1In5,1.4
Ce1Co1In4.98Cd0.02,2.14
Ce1Co1In4.96Cd0.04,2.05
Ce1Co1In4.945Cd0.055,1.92
Mo5P0.9B2.1,8.9
Mo5P1B2,8.7
Mo5P1.1B1.9,9.2
Mo3P1,5.5
Zr1B12,6.09
Zr0.993Lu0.007B12,5.97
Zr0.985Lu0.015B12,5.67
Zr0.984Lu0.016B12,5.65
Zr0.935Lu0.065B12,4.77
Zr0.926Lu0.074B12,4.78
Bi2Te1,8.6
Pr1Pt4Ge12,7.85
Pr1Pt4Ge11.5Sb0.5,4.43
Pr1Pt4Ge11Sb1,2.68
Pr1Pt4Ge10.5Sb1.5,1.71
Pr1Pt4Ge10Sb2,1.27
Pr1Pt4Ge9.5Sb2.5,0.69
Pr1Pt4Ge9Sb3,1.4
Pr1Pt4Ge8Sb4,1.4
Ba0.85K0.15Fe2As2,12.0
Bi2.13F0.17S2O0.83,3.2
Bi2.14F0.27S2O0.73,2.7
Bi2.14F0.24S2O0.76,3.5
Sr1Pt1As1,2.45
Sr1Pt1As1,2.45
Sr1Pt1As1,2.45
Sr3Rh8B6,3.4
Ca3Rh8B2,4.0
Y3Os8B6,5.8
Pd0.02Ir1Te2,2.15
Pd0.03Ir1Te2,2.68
Pd0.03Ir0.97Te2,2.7
Pd0.04Ir0.96Te2,2.99
Y1Fe2Ge2,1.83
Cs0.96Bi4Te6,4.4
Cs1Bi4.1Te5.9,4.4
Sn0.5In0.5Te1,4.4
Ge3Nb5,0.46
Ge3Nb5,0.45
W4.8Ta0.2Si1B2,6.5
La1.9Sr0.1Cu1O4,22.9
La1.9Sr0.1Cu1O4,22.9
La1.855Sr0.145Cu1O4,32.2
La1.855Sr0.145Cu1O4,32.2
La1Fe1P1O1,5.8
La1Fe1P1F0.03O0.97,7.8
La1Fe1P1F0.05O0.95,8.0
La1Fe1P1F0.08O0.92,7.8
La1Fe1P1F0.1O0.9,62.0
La0.8Y0.2Fe1As1O0.7,34.0
La1Fe1As1H0.58O0.58,32.0
La1Fe1As0.4P0.6F0.1O0.9,21.4
La1Fe1As0.8P0.2F0.1O0.9,26.0
Pr1Fe1P1F0.1O0.9,2.34
Pr1Fe1As0.2P0.8F0.1O0.9,8.71
Pr1Fe1As0.4P0.6F0.1O0.9,17.4
Pr1Fe1As0.6P0.4F0.1O0.9,23.4
Pr1Fe1As0.8P0.2F0.1O0.9,29.2
Pr1Fe1As0.9P0.1F0.1O0.9,35.2
Pr1Fe1As1F0.1O0.9,44.0
Nd1Fe1P1F0.1O0.9,2.9
Nd1Fe1As0.2P0.8F0.1O0.9,6.98
Nd1Fe1As0.4P0.6F0.1O0.9,22.6
Nd1Fe1As0.5P0.5F0.1O0.9,25.2
Nd1Fe1As0.6P0.4F0.1O0.9,28.0
Nd1Fe1As0.7P0.3F0.1O0.9,29.5
Nd1Fe1As0.8P0.2F0.1O0.9,34.1
Nd1Fe1As1F0.1O0.9,50.1
Li1M1Fe2Se2,38.0
Li1M1Fe2Se2,41.0
Sc1Ir1P1,3.46
La1Rh1Si3,2.3
Co1Zr2,5.0
Sr1Pd2Sb2,1.9
Sr1Pd2Sb2,0.6
Sn0.85Ag0.15Te1,2.15
Sn0.8Ag0.2Te1,2.29
Sn0.75Ag0.25Te1,2.2
Sn0.67Ag0.33Te1,1.95
Sn0.6Ag0.4Te1,1.95
Eu1Rb1Fe4As4,36.0
Eu1Cs1Fe4As4,35.0
Nd1Bi1S2F0.29O0.71,5.2
Co1U6,2.36
Pr1V2Al20,0.05
Pr1V2Al20,0.039
Pr1Ti2Al20,0.19
Y1Pd2P2,0.96
La1Pd2P2,0.75
As1Cr1,1.506
Fe1Se1,65.0
Fe1Se1,60.0
Fe1Se1,55.0
Fe1Se1,40.0
La1Bi1S2F0.5O0.5,2.7
Pr1Bi1S2F0.5O0.5,3.5
Nd1Bi1S2F0.5O0.5,4.5
Er1Ni2B2C1,10.5
La1Fe1P1F0.1O0.9,5.25
La1Fe1P0.6As0.4F0.1O0.9,20.86
La1Fe1P0.6As0.6F0.1O0.9,26.9
La1Fe1P0.6As0.8F0.1O0.9,25.3
La1Fe1As1F0.1O0.9,24.3
Nb2Pd1S5,6.25
Hg0.3La0.7Ba2Ca3Cu3.6Ag0.4O10-z,121.6
Hg0.3La0.7Ba2Ca3Cu3.2Ag0.8O10-z,126.8
Hg0.3La0.7Ba2Ca3Cu2.8Ag1.2O10-z,126.9
Hg0.3La0.7Ba2Ca3Cu2Ag2O10-z,106.7
Bi3.925Co0.075S3O4,4.39
Bi3.9Co0.1S3O4,5.23
Bi3.875Co0.125S3O4,4.26
Bi3.85Co0.15S3O4,3.955
Y1Fe2Ge2,0.6
Y1Fe2Ge2,0.9
Y1Fe2Ge2,1.0
Y1Fe2Ge2,1.2
Ta1Ir1Si1,0.5
Nb1Pt1Si1,1.24
Th1Pt4Ge12,4.8
La3Rh4Sn13,3.1
La3Ir4Sn13,2.5
Sr3Rh4Sn13,4.15
Sr3Ir4Sn13,4.95
Ce1Co1In5,1.95
Ce0.98Yb0.02Co1In5,1.89
Ce0.95Yb0.05Co1In5,1.73
Ce0.9Yb0.1Co1In5,1.47
Ce0.85Yb0.15Co1In5,1.19
Ce0.8Yb0.2Co1In5,0.92
Sn0.8In0.2Te1,2.97
Sn0.7In0.3Te1,3.68
Sn0.6In0.4Te1,4.27
Sn0.55In0.45Te1,4.46
Sn0.7In0.3Te1,3.51
Pb1Ta1Se2,3.7
Sr1Pt1As1,2.4
K2Cr3As3,6.1
La1Fe1As1F0.11O0.89,29.0
La1Fe0.99975Mn0.00025As1F0.11O0.89,25.0
La1Fe0.99925Mn0.00075As1F0.11O0.89,16.3
La1Fe0.999Mn0.001As1F0.11O0.89,11.5
Au2Pb1,1.3
K2Cr3As3,6.1
K2Cr3As3,6.1
K2Cr3As3,5.8
Y0.95La0.05Fe1As1H0.15O1-z,50.0
Bi2Se3,2.42
Bi2Se3,6.86
Bi2Se3,7.01
Y1Fe2Ge2,1.4
Sb2Te3,4.3
Sb2Te3,6.2
Sb2Te3,6.97
Sb2Te3,7.24
Cs2Cr3As3,2.2
Pb1Ta1Se2,3.38
Nd1Bi0.99Pb0.01S2F0.3O0.7,4.85
Nd1Bi0.98Pb0.02S2F0.3O0.7,5.17
Nd1Bi0.97Pb0.03S2F0.3O0.7,5.37
Nd1Bi0.96Pb0.04S2F0.3O0.7,5.35
Nd1Bi0.94Pb0.06S2F0.3O0.7,5.56
Nd1Bi0.9Pb0.1S2F0.3O0.7,4.83
Bi3Ni1,4.05
Bi3Ni0.95Fe0.05,4.08
Bi3Ni0.9Fe0.1,4.06
Ba1Fe1.84Co0.16As2,22.0
Nb1,8.8
B2Mg1,38.3
M0.37Cs0.268Fe1Se1,33.5
Rb0.75Fe1.6Se2,32.0
Rb0.75Fe1.6Se1.75S0.25,24.0
Rb0.75Fe1.6Se1.5S0.5,28.0
Rb0.75Fe1.6Se1S1,22.0
Ca1K1Fe4As4,33.1
Ca1Rb1Fe4As4,35.0
Ca1Cs1Fe4As4,31.6
Sr1Rb1Fe4As4,35.1
Sr1Cs1Fe4As4,36.8
Ba1Cs1Fe4As4,26.0
Ti1Ru1P1,1.3
Ti1Ru1P1,1.3
Zr1Ru1P1,3.89
Zr1Ru1P1,12.93
Hf1Ru1P1,10.8
Zr1Os1P1,7.4
Hf1Os1P1,6.1
Zr1Ru1As1,3.2
Zr1Ru1As1,11.9
Hf1Ru1As1,4.93
Zr1Os1As1,8.0
Zr1Hf1As1,3.2
Bi2F0.6S2O0.4,5.1
Bi2F0.2S2O0.8,3.0
Cu1Cr0.95Fe0.05O2,117.5
Cu1Cr0.9Fe0.1O2,98.0
Cu1Cr1O2,132.0
Nd1F0.5Bi0.84S2O0.5,4.5
Co7Y9,3.0
Ba1Pt2As2,1.52
Ba1Pt2As2,1.52
Nd1F0.3Bi1S2O0.7,4.7
Nd1F0.5Bi1S2O0.5,4.4
Pb1.16Ti2Se5.16,3.25
Pb1.044Sn0.116Ti2Se5.16,4.19
Pb0.928Sn0.232Ti2Se5.16,4.53
Pb0.812Sn0.348Ti2Se5.16,4.02
Pb0.696Sn0.464Ti2Se5.16,3.82
Pb0.58Sn0.58Ti2Se5.16,3.6
Eu1Rb1Fe4As4,36.0
Eu1Cs1Fe4As4,35.0
Ce1Ir1Si3,1.6
Ce1Co1In5,2.25
Ce1Co0.95Ni0.05In5,1.86
Ce1Co0.925Ni0.075In5,1.69
Ce1Co0.875Ni0.125In5,1.41
Ce1Co0.8Ni0.2In5,0.88
Sn0.8Ag0.2Te1,2.1
Y6Nb4Al43,0.86
Y6Mo4Al43,0.75
Y6Ta4Al43,0.68
Sn0.8Ag0.2Te1,1.2
La1Rh1Si3,2.32
Bi2Sr1.6La0.4Cu1O6+z,32.0
K2Cr3As3,6.1
Rb2Cr3As3,4.8
Fe1Se1,55.0
Ta1Pt1Si1,3.54
Co1Zr2,5.5
Zr2Co0.85Ni0.15,6.0
Zr2Co0.6Ni0.4,4.2
Co1Zr2,5.2
Zr2Co0.9Ni0.1,5.94
Zr2Co0.8Ni0.2,5.83
Zr2Co0.7Ni0.3,5.14
Bi3.925Co0.075S3O4,4.365
Bi3.9Co0.1S3O4,5.2
Bi3.875Co0.125S3O4,4.25
Bi3.85Co0.15S3O4,3.97
Zr1V1Ge1,6.0
Ba1Fe2As1.34P0.66,25.0
Na0.5M1Fe1Se1,31.0
Na0.4M1Fe1Se0.5Te0.5,22.0
Li0.5M1Fe1Se0.5Te0.5,26.0
Ca0.4M1Fe1Se0.5Te0.5,17.0
K2Cr3As3,6.1
Rb2Cr3As3,4.8
La1Pt4Ge12,8.2
Pd0.2Ho1Te3,2.0
Pd0.4Ho1Te3,2.8
Rb1Eu1Fe4As4,36.5
Pr1Pt4Ge12,7.8
Sr1Pt4Ge12,5.1
Ba1Pt4Ge12,5.3
Sr1Pt3P1,8.35
Sr1Pt2.7Pd0.3P1,7.54
Sr1Pt2.4Pd0.6P1,6.57
Sr1Pt2.1Pd0.9P1,5.78
Sr1Pt1.8Pd1.2P1,4.82
Ba0.833K0.167Fe2As2,7.0
Ba0.823K0.177Fe2As2,10.0
Ba0.805K0.195Fe2As2,15.0
Ba0.677K0.323Fe2As2,37.0
Ba0.83K0.17Fe2As2,8.0
Ba0.812K0.188Fe2As2,13.0
Ba0.797K0.203Fe2As2,17.0
Ba0.663K0.337Fe2As2,38.0
Ba0.816K0.184Fe2As2,12.0
Ba0.788K0.212Fe2As2,19.0
Bi2Pd1,4.84
Cs1Fe2As2,2.11
Ca3Rh4Sn13,4.71
Ca2.8Co0.2Rh4Sn13,7.73
Ca2.5Co0.5Rh4Sn13,6.41
Na1Fe0.9875Co0.0125As1,13.9
Na1Fe0.985Co0.015As1,12.6
Na1Fe0.9825Co0.0175As1,15.8
Na1Fe0.981Co0.019As1,19.3
Na1Fe0.977Co0.023As1,15.7
Ni1Sm1,1.6
Gd1Sm1Ni2,4.5
Hf1Re6,6.2
Y1Pt1Bi1,0.97
Nb0.25Bi2Se3,3.275
Nb0.28Bi2Se3,3.35
Ta1Se1.7Te0.3,0.785
Ta1Se1.6Te0.4,1.2
Ta1Se1.5Te0.5,1.2
Ta1Se1.4Te0.6,2.05
Ta1Se1.2Te0.8,1.585
Ta1Se1Te1,1.445
Ta1Se0.8Te1.2,1.165
Ta1Se0.7Te1.3,0.27
La1Fe0.99975Mn0.00025As1F0.11O0.89,22.6
La1Fe0.99925Mn0.00075As1F0.11O0.89,14.4
La1Fe0.999Mn0.001As1F0.11O0.89,9.67
La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,28.5
La0.8Y0.2Fe0.992Mn0.008As1F0.11O0.89,22.7
La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,14.1
La0.8Y0.2Fe0.975Mn0.025As1F0.11O0.89,10.1
La0.995Y0.005Fe0.995Mn0.005As1F0.11O0.89,2.89
La0.99Y0.01Fe0.995Mn0.005As1F0.11O0.89,7.5
La0.95Y0.05Fe0.995Mn0.005As1F0.11O0.89,18.6
La0.9Y0.1Fe0.995Mn0.005As1F0.11O0.89,24.1
La0.8Y0.2Fe0.995Mn0.005As1F0.11O0.89,26.6
La0.77Y0.23Fe0.995Mn0.005As1F0.11O0.89,27.9
Re6Zr1,6.7
Sr0.15Bi2Se3,3.05
Sr0.15Bi2Se3,3.06
M1Na0.3Fe1Se0.5Te0.5,21.0
M1Na0.3Fe1Se0.5Te0.5,27.0
Ir0.95Pt0.05Te2,2.92
Ir0.95Pt0.05Te2,2.84
Ir0.95Pt0.05Te2,2.29
Y1Sr2Mo0.25Cu2.75O7.54,78.0
Ba1Pt2As2,1.6
Ba1Pt2As2,2.13
Ba1Pt2As2,3.8
La1Pt4Ge12,8.29
Pr1Pt4Ge12,7.92
Sr1Pt4Ge12,5.4
Ba1Pt4Ge12,4.98
Na0.1M0.3Fe1Se1,32.5
Na1M0.3Fe1Se1,46.0
Na0.7M0.3Fe1Se1,45.0
Li0.1M0.3Fe1Se1,39.5
Cs2Cr3As3,1.85
Ce1Bi1S2O1,1.6
Ce1Bi1S2O1,3.0
Ti1Ir1Si1,1.42
Zr1Ir1Si1,1.85
Hf1Ir1Si1,3.43
Ba0.67Pt3B2,5.65
Fe1Se1,80.0
Ge0.989Rh1,4.1
Ge1.003Rh1,3.45
Ge4Rh1,2.56
Th1Co1Si1,2.95
Ba0.832K0.168Fe2As2,7.74
Ba0.807K0.193Fe2As2,17.2
Ba0.765K0.235Fe2As2,20.5
Ba0.66K0.34Fe2As2,37.5
K1Fe2As2,3.9
Ce1Cu2Si2,0.6
Hf1Re6,5.94
Hf1Te5,4.8
La1Pt4Ge12,8.0
Ca1K1Fe4As4,35.0
Bi3.925Mn0.075S3O4,4.67
Bi3.9Mn0.1S3O4,4.75
Bi3.875Mn0.125S3O4,4.77
Bi3.85Mn0.15S3O4,4.02
Bi3.875Co0.125S3O4,4.79
Bi3.875Ni0.125S3O4,4.87
La1Pt4Ge12,8.54
La0.95Ce0.05Pt4Ge12,5.73
La0.9Ce0.1Pt4Ge12,5.61
La0.85Ce0.15Pt4Ge12,2.17
La0.8Ce0.2Pt4Ge12,1.57
La0.8Th0.2Pt4Ge12,8.06
La0.6Th0.4Pt4Ge12,7.55
La0.4Th0.6Pt4Ge12,6.77
La0.2Th0.8Pt4Ge12,5.67
Th1Pt4Ge12,4.56
La0.9Ce0.1Ru3Si2,5.12
La0.8Ce0.2Ru3Si2,4.62
La0.6Ce0.4Ru3Si2,3.35
La0.4Ce0.6Ru3Si2,2.47
La0.95Lu0.05Ru3Si2,6.19
La0.92Y0.08Ru3Si2,6.13
La1Ru3Si2,6.89
La1Ru2.94Cr0.06Si2,6.23
La1Ru1Cr0.21Si2,4.88
